Set,zipcode,price_sold,zestimate,bedroom,bathroom,area,year,parking,lot,sold_date,price_list_f,date_list,price_list,tax,tax_assessment,walk,bike,school,heating_baseboard_dummy,heating_forced_water_dummy,heating_forced_air_dummy,heating_natural_gas_dummy,heating_other_dummy,heating_central_air_dummy,heating_gas_connected_dummy,cooling_central_air_dummy,cooling_ductless_dummy,cooling_window_units_dummy,cooling_wall_units_dummy,cooling_other_dummy,cooling_none_dummy,bedroom_6_plus,bathroom_6_plus
C,02770,480000.0,480000.0,2,1,1124.0,1928,2.0,0.79,2024-06-28,480000.0,2024-05-16,450000.0,6567.0,614267.0,10.0,30.0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
C,02770,1000000.0,1004100.0,4,4,3884.0,2006,3.0,2.0,2024-08-21,1000000.0,2024-06-05,995000.0,10833.0,912600.0,0.0,26.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,02770,730000.0,732600.0,3,3,2540.0,1997,2.0,2.25,2024-08-15,730000.0,2024-04-17,749900.0,6070.0,511400.0,5.0,25.0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C,02770,580000.0,584500.0,3,1,1426.0,1968,1.0,4.1,2024-07-22,580000.0,2024-05-28,599900.0,5569.0,469200.0,8.0,21.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C,02770,785000.0,790300.0,4,3,3268.0,1999,2.0,4.42,2024-07-29,785000.0,2024-03-05,849900.0,7876.0,663500.0,1.0,25.0,7.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
C,02780,525000.0,546900.0,5,2,1639.0,1920,2.0,0.11,2024-08-30,525000.0,2024-07-08,530000.0,3758.0,311900.0,51.0,42.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,02780,420000.0,422100.0,3,2,1276.0,1875,8.0,0.21,2024-08-09,420000.0,2015-09-23,189900.0,4459.0,370000.0,4.0,26.0,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02780,493000.0,495200.0,3,2,1092.0,1965,1.0,0.23,2024-08-23,493000.0,2024-06-18,475000.0,3903.0,323900.0,10.0,26.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,02780,439900.0,439900.0,2,1,936.0,1950,1.0,0.26,2024-09-30,439900.0,2024-07-25,449900.0,3299.0,273800.0,66.0,44.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
C,02780,391400.0,392900.0,3,1,1246.0,1990,3.0,0.27,2024-08-29,391400.0,2024-06-08,339900.0,3679.0,305300.0,55.0,41.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02780,470000.0,472700.0,4,2,1763.0,1900,2.0,0.28,2024-07-31,470000.0,2024-05-15,429900.0,4086.0,339100.0,20.0,23.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
C,02780,560000.0,562000.0,3,2,1400.0,2013,2.0,0.33,2024-08-30,560000.0,2024-07-22,499900.0,4981.0,413400.0,23.0,33.0,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02780,600000.0,600500.0,4,2,1762.0,1979,2.0,0.37,2024-09-12,600000.0,2024-08-22,599900.0,4786.0,397200.0,29.0,36.0,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02780,470000.0,472300.0,3,2,1524.0,1920,1.0,0.61,2024-08-08,470000.0,2024-05-07,460000.0,4726.0,392200.0,23.0,28.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,02780,779000.0,779000.0,3,3,2800.0,2024,2.0,0.69,2024-09-12,779000.0,2024-05-29,799900.0,4525.0,375505.0,0.0,14.0,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
C,02780,469900.0,443200.0,3,2,1244.0,1890,1.0,0.71,2024-08-28,469900.0,2023-07-10,370000.0,3687.0,306000.0,35.0,34.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02780,560000.0,560600.0,3,2,1420.0,1995,4.0,0.77,2024-09-11,560000.0,2024-07-17,540000.0,4304.0,357200.0,0.0,20.0,3.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
C,02780,470000.0,472100.0,3,2,1482.0,1960,1.0,0.83,2024-08-19,470000.0,2024-07-01,449900.0,4444.0,368800.0,42.0,32.0,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
C,02780,615000.0,4619100.0,3,3,2041.0,2000,2.0,0.85,2024-08-08,615000.0,2024-06-02,629900.0,5549.0,460500.0,23.0,24.0,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02780,775000.0,802200.0,4,4,3304.0,2006,2.0,1.48,2024-09-27,775000.0,2024-08-12,799900.0,7037.0,584000.0,4.0,25.0,3.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
C,02780,425000.0,436900.0,3,2,1296.0,1880,2.0,0.17,2024-09-26,425000.0,2024-07-31,440000.0,4263.0,353800.0,42.0,42.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C,02864,232000.0,233100.0,3,1,1385.0,1939,6.0,0.19,2024-08-30,232000.0,2024-01-08,219900.0,3277.0,282000.0,37.0,27.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02864,480000.0,482100.0,3,2,2029.0,1958,1.0,0.28,2024-08-28,480000.0,2024-07-15,425000.0,4361.0,375300.0,59.0,34.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02864,560000.0,560100.0,3,2,1242.0,1966,2.0,0.29,2024-09-19,560000.0,2024-08-27,539000.0,4058.0,349200.0,53.0,37.0,9.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C,02864,448000.0,443800.0,3,1,1050.0,1967,1.0,0.33,2024-08-29,429000.0,2024-07-30,429000.0,3682.0,316900.0,23.0,26.0,9.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C,02864,536000.0,546300.0,3,3,2223.0,1963,2.0,0.33,2024-09-24,536000.0,2024-09-09,525000.0,4674.0,402200.0,28.0,37.0,9.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02864,685000.0,715700.0,3,2,2114.0,1964,2.0,0.38,2024-09-26,685000.0,2024-08-03,699900.0,6106.0,525500.0,0.0,25.0,9.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C,02864,539900.0,541000.0,3,2,1502.0,1973,1.0,0.41,2024-09-05,539000.0,2024-08-02,539000.0,4884.0,420357.0,0.0,8.0,9.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02864,465000.0,466700.0,3,2,1757.0,1950,2.0,0.43,2024-08-30,465000.0,2024-08-03,469900.0,3648.0,313900.0,54.0,34.0,9.0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
C,02864,825000.0,825400.0,3,4,3535.0,1950,2.0,1.34,2023-09-18,825000.0,2024-08-27,799900.0,6457.0,555700.0,14.0,28.0,9.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02901,679900.0,679900.0,4,3,3622.0,1930,3.0,0.1,2024-09-16,679000.0,2024-08-12,674900.0,8610.0,483700.0,20.0,29.0,1.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02906,800000.0,803100.0,2,3,1386.0,1813,1.0,0.03,2024-09-04,849900.0,1989-04-14,175000.0,11673.0,655800.0,96.0,91.0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
C,02906,815000.0,823300.0,3,2,1535.0,1930,4.0,0.04,2024-08-05,815000.0,2024-06-12,759000.0,10431.0,586000.0,88.0,68.0,2.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
C,02906,1280000.0,1234200.0,5,3,2417.0,1900,2.0,0.06,2024-09-30,1195000.0,2016-12-13,649900.0,12713.0,714200.0,84.0,61.0,2.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
C,02906,779000.0,787100.0,3,2,2550.0,1935,6.0,0.06,2024-08-14,799900.0,2024-05-28,824900.0,11216.0,630100.0,84.0,68.0,2.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
C,02906,1062500.0,1186900.0,3,3,2633.0,1810,0.0,0.06,2024-09-03,1062500.0,2024-09-03,1062500.0,13279.0,746000.0,96.0,91.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
C,02906,1250000.0,1250000.0,3,3,3400.0,1975,4.0,0.08,2024-09-03,1200000.0,2017-07-28,649000.0,18856.0,590000.0,87.0,62.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,02906,1395000.0,1395300.0,4,4,3432.0,1816,2.0,0.08,2024-09-17,1395000.0,2016-11-01,819000.0,12668.0,711700.0,95.0,82.0,2.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
C,02906,1207000.0,1161000.0,4,3,4274.0,1964,4.0,0.1,2024-08-19,1195000.0,2024-06-12,1295000.0,15751.0,884900.0,0.0,0.0,2.0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
C,02906,1700000.0,1870700.0,6,4,4497.0,1841,1.0,0.1,2024-09-30,1895000.0,2016-01-12,1098000.0,17780.0,998900.0,95.0,76.0,2.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
C,02906,1438000.0,1438400.0,6,5,5801.0,1814,5.0,0.13,2024-09-13,1438000.0,2024-07-31,1485000.0,20185.0,1134000.0,85.0,45.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02906,730000.0,730000.0,2,2,6014.0,1870,0.0,0.14,2024-09-20,739000.0,2024-04-18,795000.0,11729.0,367000.0,93.0,94.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02906,1445500.0,1446600.0,2,3,7841.0,1954,4.0,0.18,2024-09-11,1495000.0,2024-06-26,1495000.0,13660.0,767400.0,48.0,49.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,02906,730000.0,730000.0,2,2,1842.0,1870,1.0,0.14,2024-09-20,730000.0,2024-06-26,795000.0,11729.0,367000.0,93.0,94.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
C,02906,635000.0,635300.0,4,3,2800.0,1947,3.0,0.14,2024-09-20,635000.0,2024-06-14,675000.0,8996.0,505400.0,81.0,43.0,2.0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
C,02910,665000.0,667200.0,4,2,2816.0,1970,2.0,0.34,2024-09-09,665000.0,2024-07-08,725000.0,6558.0,368400.0,36.0,49.0,1.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
C,03246,500000.0,502300.0,1,1,580.0,1945,0.0,0.03,2024-09-03,500000.0,2024-07-25,700000.0,8689.0,585100.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,03246,319000.0,326100.0,3,2,1413.0,1850,0.0,0.12,2024-06-28,319000.0,2024-05-31,319000.0,1951.0,131400.0,56.0,53.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,03246,320100.0,321300.0,2,2,1516.0,1850,1.0,0.12,2024-09-03,320100.0,2024-06-03,319900.0,2863.0,192800.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,03246,460000.0,460200.0,2,2,1408.0,2015,1.0,0.12,2024-09-13,460000.0,2024-08-07,459900.0,4066.0,273800.0,20.0,29.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C,03246,370000.0,378200.0,4,1,1750.0,1900,0.0,0.14,2024-06-28,370000.0,2024-05-22,370000.0,2900.0,195300.0,78.0,67.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,03246,340000.0,345200.0,3,1,1100.0,2002,0.0,0.15,2024-07-31,340000.0,2010-10-03,109350.0,3447.0,232100.0,20.0,29.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,03246,369000.0,375000.0,4,2,1377.0,1927,1.0,0.17,2024-07-11,369000.0,2024-06-05,369000.0,2716.0,182900.0,72.0,45.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
C,03246,525000.0,533400.0,5,2,2296.0,1943,2.0,0.27,2024-07-19,525000.0,2024-05-22,475000.0,4743.0,319400.0,75.0,71.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C,03246,375000.0,378300.0,3,1,1464.0,1960,2.0,0.29,2024-08-19,375000.0,2024-07-10,339900.0,4020.0,270700.0,36.0,30.0,2.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
C,03246,350000.0,355600.0,6,6,2583.0,1900,10.0,0.31,2024-07-29,350000.0,2024-01-05,399000.0,2927.0,197100.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
C,03246,910000.0,925600.0,4,5,4892.0,2003,3.0,0.31,2024-07-26,910000.0,2024-04-30,1025000.0,14250.0,959600.0,20.0,29.0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
C,03246,530000.0,530700.0,3,2,1392.0,1962,1.0,0.34,2024-08-16,530000.0,2024-07-23,525000.0,4293.0,289100.0,20.0,29.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,03246,950000.0,959800.0,3,3,1857.0,2024,2.0,0.37,2024-08-15,950000.0,2024-07-11,950000.0,6457.0,434796.0,20.0,29.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,03246,565000.0,569000.0,3,2,1975.0,2007,2.0,0.37,2024-08-21,565000.0,2024-07-18,525000.0,6179.0,416100.0,20.0,29.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
C,03246,2100000.0,2136100.0,5,5,4846.0,2017,2.0,0.56,2024-07-15,2100000.0,2024-02-01,2295000.0,24142.0,1625700.0,15.0,2.0,2.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0
C,03246,1405000.0,1429000.0,5,3,3845.0,1954,2.0,0.86,2024-07-01,1405000.0,2024-05-30,1425000.0,14498.0,976300.0,39.0,23.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
C,03246,435000.0,443700.0,3,2,1838.0,1977,1.0,0.9,2024-07-05,435000.0,2024-05-30,419500.0,4661.0,313900.0,8.0,20.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,03246,1225000.0,1235900.0,5,5,4762.0,1905,3.0,10.63,2024-08-19,1225000.0,2024-06-14,1225000.0,9461.0,637100.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
C,03246,1000000.0,1007600.0,4,4,2465.0,2003,2.0,0.62,2024-08-23,1000000.0,2024-07-12,1150000.0,10049.0,676700.0,20.0,29.0,2.0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
C,03824,495000.0,501000.0,3,3,1833.0,1987,0.0,1.0,2024-07-25,495000.0,2024-07-25,495000.0,9937.0,342200.0,14.0,27.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,03824,411000.0,412600.0,4,2,1924.0,1970,2.0,1.0,2024-08-23,411000.0,2024-07-23,385000.0,6957.0,250900.0,0.0,29.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C,03824,640000.0,646600.0,4,3,2948.0,1966,2.0,1.4,2024-07-24,640000.0,2024-04-18,685000.0,9287.0,334900.0,7.0,6.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,03824,480000.0,481900.0,3,2,1926.0,1800,0.0,5.0,2024-08-30,480000.0,2021-11-30,331463.0,7983.0,287900.0,4.0,31.0,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C,03824,1600000.0,1600300.0,3,4,3696.0,1976,2.0,13.2,2024-09-13,1600000.0,2024-07-18,1500000.0,15753.0,568100.0,2.0,31.0,10.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
C,03824,755000.0,755100.0,5,3,2640.0,1985,2.0,23.5,2024-09-09,755000.0,2024-08-06,750000.0,13031.0,469934.0,0.0,20.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C,03861,605000.0,614900.0,3,3,1802.0,1987,0.0,1.0,2024-06-28,605000.0,2024-04-23,549900.0,8970.0,413000.0,0.0,23.0,10.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
C,03861,530000.0,538000.0,3,2,1550.0,1987,0.0,3.08,2024-07-12,530000.0,2024-05-01,489000.0,7107.0,327200.0,3.0,21.0,10.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C,03861,537900.0,546200.0,3,2,1668.0,2002,2.0,3.2,2024-07-10,537900.0,2024-06-19,549900.0,8718.0,401400.0,0.0,13.0,10.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
C,04074,1297500.0,1297900.0,3,3,2216.0,1920,1.0,0.1,2024-08-02,1297500.0,2024-05-13,1395000.0,14665.0,952900.0,25.0,44.0,7.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C,04074,845000.0,844200.0,3,3,2262.0,2014,2.0,0.2,2024-07-10,845000.0,2024-05-08,850000.0,7173.0,466100.0,9.0,28.0,7.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
C,04074,1050000.0,1050000.0,6,6,3108.0,1912,10.0,0.26,2024-09-13,1071800.0,2024-05-22,1071800.0,8329.0,541200.0,22.0,48.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
C,04074,5195000.0,5195000.0,5,4,3878.0,2019,2.0,0.35,2024-09-07,5195000.0,2024-06-14,5195000.0,35265.0,2291400.0,15.0,37.0,7.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,04074,734611.0,734700.0,3,2,1736.0,2024,2.0,0.46,2024-08-15,734611.0,2024-04-16,719900.0,7727.0,500923.0,10.0,37.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04074,785000.0,845200.0,3,2,2204.0,1977,2.0,0.84,2024-07-24,785000.0,2024-04-29,850000.0,6488.0,421600.0,0.0,19.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04074,1385000.0,1385100.0,4,4,5054.0,2009,2.0,1.03,2024-09-20,1385000.0,2024-06-27,1580000.0,9211.0,598500.0,8.0,30.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,04074,875000.0,875100.0,4,3,3074.0,2000,2.0,1.99,2024-08-01,875000.0,2024-06-11,898900.0,6856.0,445500.0,0.0,21.0,7.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
C,04074,1100000.0,1100100.0,4,3,3368.0,2004,2.0,2.03,2024-09-19,1100000.0,2024-07-15,1150000.0,7823.0,508300.0,5.0,20.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04074,915000.0,915400.0,4,3,3339.0,1998,2.0,2.3,2024-08-15,915000.0,2024-07-18,809000.0,7523.0,488800.0,0.0,25.0,7.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,04074,865000.0,865100.0,5,3,3244.0,1998,2.0,2.39,2024-08-16,865000.0,2024-06-11,889900.0,7299.0,474300.0,0.0,25.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04103,640000.0,640300.0,3,1,1284.0,1942,4.0,0.11,2024-08-01,640000.0,2024-06-26,595000.0,4928.0,362100.0,42.0,67.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,456000.0,463100.0,2,1,1014.0,1943,4.0,0.12,2024-09-20,456000.0,2024-08-09,474000.0,3971.0,291800.0,70.0,77.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,04103,415000.0,415100.0,2,2,750.0,1955,4.0,0.13,2024-08-05,415000.0,2024-06-28,409900.0,3627.0,266500.0,49.0,65.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,04103,720000.0,720000.0,3,2,2252.0,2010,4.0,0.13,2024-08-19,720000.0,2024-07-17,658000.0,4811.0,353500.0,37.0,42.0,8.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
C,04103,399000.0,407000.0,3,2,1190.0,1957,4.0,0.16,2024-08-30,399000.0,2024-07-25,399000.0,4012.0,294800.0,54.0,61.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,500000.0,509700.0,3,2,1638.0,1989,4.0,0.16,2024-08-30,500000.0,2024-06-26,549000.0,4728.0,347400.0,14.0,33.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,436000.0,436100.0,3,1,1168.0,1920,4.0,0.17,2024-09-13,436000.0,2024-08-08,429000.0,4342.0,319000.0,22.0,46.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,686500.0,686800.0,3,2,1544.0,1925,4.0,0.17,2024-08-09,686500.0,2024-06-21,599000.0,4953.0,363900.0,43.0,51.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,529000.0,533700.0,4,2,1550.0,1965,4.0,0.17,2024-08-19,529000.0,2024-07-18,519000.0,4995.0,367000.0,50.0,53.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,620000.0,620000.0,3,2,1611.0,1942,4.0,0.19,2024-08-30,620000.0,2024-07-12,595000.0,5607.0,412000.0,48.0,56.0,8.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
C,04103,535000.0,533300.0,3,1,2289.0,1910,4.0,0.19,2024-09-01,535000.0,2024-07-23,550000.0,2459.0,180700.0,69.0,77.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,785000.0,785100.0,3,2,1794.0,1956,4.0,0.22,2024-08-28,785000.0,2024-07-12,689000.0,7287.0,535400.0,38.0,61.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,750000.0,774600.0,3,3,2178.0,1988,4.0,0.23,2024-09-06,750000.0,2024-06-20,849000.0,7002.0,514500.0,14.0,41.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,539000.0,539000.0,4,2,2125.0,1959,4.0,0.48,2024-08-23,539000.0,2024-06-18,539000.0,4906.0,360500.0,39.0,56.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C,04103,742000.0,751900.0,4,2,2623.0,1959,4.0,0.54,2024-08-30,742000.0,2024-05-29,725000.0,6714.0,493300.0,14.0,35.0,8.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
C,04103,886000.0,886100.0,4,4,2930.0,2006,4.0,0.59,2024-08-16,886000.0,2024-07-11,850000.0,8365.0,614600.0,6.0,30.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
C,04105,1450000.0,1451000.0,4,4,3949.0,2009,3.0,0.33,2024-08-01,1450000.0,2024-06-14,1450000.0,11099.0,931100.0,40.0,50.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04105,608000.0,608000.0,4,2,1441.0,1940,1.0,0.36,2024-09-03,615000.0,2024-07-17,615000.0,4656.0,390600.0,17.0,25.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04105,373000.0,373000.0,4,1,1080.0,1952,5.0,0.59,2024-09-20,369000.0,2024-07-01,369900.0,4050.0,339800.0,9.0,27.0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,04105,1590000.0,1590600.0,4,5,4400.0,1996,2.0,1.0,2024-08-09,1589000.0,2024-06-21,1589000.0,13291.0,1115000.0,0.0,29.0,10.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C,04105,875000.0,875100.0,5,4,3605.0,1994,3.0,1.16,2024-08-29,995000.0,2024-06-06,995000.0,11456.0,961100.0,2.0,10.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04105,1500000.0,1500000.0,3,4,4958.0,1985,3.0,4.28,2024-08-20,1500000.0,2024-06-14,1500000.0,12701.0,1065500.0,12.0,21.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
C,04105,845000.0,845300.0,4,3,3618.0,1970,2.0,6.85,2024-08-29,895000.0,2024-06-18,1100000.0,6190.0,519300.0,0.0,0.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C,04105,1325000.0,1325400.0,3,3,2342.0,2011,4.0,9.18,2024-07-31,1375000.0,2024-06-20,1375000.0,9056.0,759700.0,0.0,9.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C,06070,450000.0,459000.0,4,3,1848.0,1966,2.0,0.36,2024-07-12,450000.0,2024-06-06,450000.0,7192.0,226030.0,20.0,29.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,06070,618000.0,618500.0,4,3,2442.0,1964,2.0,0.36,2024-09-13,489900.0,2024-08-22,489900.0,8357.0,262640.0,8.0,20.0,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,06070,355000.0,361000.0,3,2,1199.0,1923,2.0,0.42,2024-07-17,355000.0,2024-06-07,350000.0,5927.0,186270.0,29.0,34.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C,06070,453000.0,423600.0,4,2,1891.0,1953,3.0,0.74,2024-09-03,415000.0,2024-07-25,415000.0,7324.0,230160.0,20.0,11.0,8.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
C,06070,405000.0,406900.0,4,2,2124.0,1960,2.0,0.78,2024-09-09,375000.0,2024-08-01,375000.0,8217.0,258230.0,0.0,24.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
C,06070,650000.0,662100.0,4,3,2485.0,1969,2.0,0.92,2024-07-17,599900.0,2024-05-22,599900.0,9578.0,301000.0,24.0,36.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,06070,568500.0,569100.0,3,3,2894.0,1979,2.0,0.92,2024-09-12,525000.0,2024-08-03,525000.0,9729.0,305760.0,14.0,15.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
C,06070,535000.0,540800.0,3,2,2075.0,1979,2.0,1.52,2024-08-09,449000.0,2024-07-18,449900.0,8128.0,255430.0,0.0,29.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,06070,751000.0,765000.0,4,3,3689.0,1959,2.0,1.64,2024-07-17,699000.0,2024-05-18,699000.0,12520.0,393470.0,7.0,21.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
C,06070,1248000.0,1257700.0,4,6,5803.0,1996,3.0,3.01,2024-08-29,1100000.0,2019-11-01,1395000.0,38984.0,1225140.0,1.0,2.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
C,06070,460000.0,460400.0,4,3,1735.0,2019,1.0,1.06,2024-09-13,499900.0,2024-07-31,499900.0,9804.0,308100.0,34.0,23.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,06070,665000.0,667600.0,3,3,2489.0,2006,2.0,1.06,2024-09-04,660000.0,2024-07-16,660000.0,9804.0,308100.0,3.0,26.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
C,06443,4250000.0,4250000.0,5,6,4018.0,1900,3.0,0.2,2024-09-16,4500000.0,2023-07-14,5750000.0,48318.0,1612207.0,83.0,79.0,10.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
